Time [s],Time Change [s],Baro_P [m],Kalman_P [m],Kalman_V [m/s],Kalman_A [m/s^2],Kalman_Gain_P,Kalman_Uncertainty_P
59415,0.0220,316.30,294.12,-161.38,-38.59,0.03359,0.01679
59436,0.0210,313.24,291.48,-161.69,-38.49,0.03357,0.01678
59456,0.0200,313.24,289.07,-161.90,-38.38,0.03351,0.01675
59476,0.0200,313.24,286.75,-162.07,-38.26,0.03345,0.01672
59498,0.0220,313.24,284.18,-162.25,-38.13,0.03348,0.01674
59519,0.0210,303.97,281.54,-162.54,-38.03,0.03346,0.01673
59550,0.0310,303.97,277.41,-163.10,-37.91,0.03387,0.01694
59570,0.0200,303.97,275.15,-163.19,-37.78,0.03380,0.01690
59592,0.0220,303.97,272.65,-163.30,-37.63,0.03382,0.01691
59613,0.0210,290.89,269.94,-163.61,-37.53,0.03379,0.01689
59633,0.0200,290.89,267.48,-163.82,-37.43,0.03372,0.01686
59653,0.0200,290.89,265.09,-163.97,-37.31,0.03365,0.01683
59675,0.0220,290.89,262.47,-164.14,-37.18,0.03367,0.01684
59696,0.0210,282.40,259.80,-164.40,-37.08,0.03365,0.01682
59716,0.0200,282.40,257.37,-164.57,-36.96,0.03358,0.01679
59751,0.0350,282.40,252.64,-165.17,-36.82,0.03417,0.01708
59773,0.0220,282.40,250.14,-165.23,-36.67,0.03417,0.01708
59794,0.0210,210.22,245.42,-166.82,-36.84,0.03413,0.01706
59814,0.0200,210.22,240.99,-168.27,-36.98,0.03404,0.01702
59834,0.0200,210.22,236.69,-169.62,-37.10,0.03396,0.01698
59856,0.0220,210.22,232.18,-170.95,-37.20,0.03397,0.01699
59877,0.0210,133.26,225.34,-173.86,-37.63,0.03394,0.01697
59897,0.0200,133.26,218.86,-176.59,-38.02,0.03386,0.01693
59931,0.0340,133.26,210.10,-179.69,-38.38,0.03439,0.01720
59953,0.0220,133.26,203.63,-182.19,-38.71,0.03438,0.01719
59974,0.0210,122.98,197.16,-184.74,-39.06,0.03433,0.01717
59994,0.0200,122.98,191.04,-187.12,-39.37,0.03424,0.01712
60014,0.0200,122.98,185.09,-189.35,-39.66,0.03415,0.01707
